USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
WA,53069,1513275,Wahkiakum County,682138834,61658247,263.375,23.806,46.294638,-123.424458
WA,53071,1531819,Walla Walla County,3289614766,74827791,1270.127,28.891,46.254606,-118.480374
WA,53073,1529224,Whatcom County,5456494465,1027129386,2106.764,396.577,48.842653,-121.836432
WA,53075,1533501,Whitman County,5591999541,47939274,2159.083,18.509,46.905944,-117.53539
WA,53077,1531929,Yakima County,11125450072,41102178,4295.56,15.87,46.456558,-120.740145
WV,54001,1696996,Barbour County,883338809,4639183,341.059,1.791,39.139725,-79.996947
WV,54003,1550008,Berkeley County,831754446,1074168,321.142,0.415,39.448054,-78.037776
WV,54005,1550009,Boone County,1298993377,4284428,501.544,1.654,38.022814,-81.713539
WV,54007,1550010,Braxton County,1322996445,14144655,510.812,5.461,38.699342,-80.731657
WV,54009,1558262,Brooke County,231038797,8720581,89.205,3.367,40.272645,-80.578691
WV,54011,1550012,Cabell County,727834257,18125970,281.018,6.998,38.419578,-82.243397
WV,54013,1696945,Calhoun County,723252289,3704572,279.249,1.43,38.844159,-81.115478
WV,54015,1550014,Clay County,885617275,4862495,341.939,1.877,38.459826,-81.081866
WV,54017,1689476,Doddridge County,828070886,1958429,319.72,0.756,39.26348,-80.701232
WV,54019,1560095,Fayette County,1713490116,17522440,661.582,6.765,38.030933,-81.086051
WV,54021,1689673,Gilmer County,876717921,4082138,338.503,1.576,38.915867,-80.849413
WV,54023,1697238,Grant County,1236391086,7545526,477.373,2.913,39.105988,-79.195064
WV,54025,1557518,Greenbrier County,2640889328,12578866,1019.653,4.857,37.924418,-80.45059
WV,54027,1718644,Hampshire County,1658559589,10969263,640.373,4.235,39.312139,-78.611989
WV,54029,1560574,Hancock County,213957235,13879343,82.609,5.359,40.516958,-80.570164
WV,54031,1718557,Hardy County,1508194776,5618044,582.317,2.169,39.011361,-78.841729
WV,54033,1718426,Harrison County,1077454801,1320319,416.008,0.51,39.279182,-80.386498
WV,54035,1559963,Jackson County,1202677868,18836069,464.357,7.273,38.834234,-81.677717
WV,54037,1550025,Jefferson County,542929627,5293549,209.626,2.044,39.307398,-77.86322
WV,54039,1550026,Kanawha County,2335938864,23334425,901.911,9.009,38.328068,-81.523516
WV,54041,1550027,Lewis County,1002099184,7081114,386.913,2.734,38.988877,-80.495477
WV,54043,1550028,Lincoln County,1131925163,4023521,437.039,1.553,38.17177,-82.077623
WV,54045,1550029,Logan County,1175311683,4728037,453.79,1.826,37.830591,-81.940853
WV,54047,1689162,McDowell County,1381646758,3733396,533.457,1.441,37.382663,-81.658205
WV,54049,1718173,Marion County,799642645,7186197,308.744,2.775,39.505839,-80.243402
WV,54051,1717539,Marshall County,791063624,17411496,305.431,6.723,39.854426,-80.671794
WV,54053,1560254,Mason County,1115635499,36172200,430.749,13.966,38.759288,-82.024171
WV,54055,1557645,Mercer County,1085124284,4435935,418.969,1.713,37.403448,-81.106456
WV,54057,1717890,Mineral County,849080923,3595079,327.832,1.388,39.404781,-78.95669
WV,54059,1550036,Mingo County,1095905315,2190098,423.131,0.846,37.721161,-82.158989
WV,54061,1550037,Monongalia County,932562935,15061735,360.065,5.815,39.633645,-80.059074
WV,54063,1557702,Monroe County,1224422271,2298743,472.752,0.888,37.55034,-80.54789
WV,54065,1557950,Morgan County,593295450,1401528,229.073,0.541,39.555002,-78.257345
WV,54067,1550040,Nicholas County,1675286035,19618927,646.832,7.575,38.291416,-80.797516
WV,54069,1717163,Ohio County,274073444,8297402,105.82,3.204,40.098932,-80.620728
WV,54071,1550042,Pendleton County,1802791280,5437207,696.062,2.099,38.67445,-79.340618
WV,54073,1678557,Pleasants County,336965589,11510036,130.103,4.444,39.368133,-81.161172
WV,54075,1550044,Pocahontas County,2435321653,3978593,940.283,1.536,38.332606,-80.010121
WV,54077,1558642,Preston County,1680396246,6692021,648.805,2.584,39.46903,-79.668865
WV,54079,1550046,Putnam County,895440683,12088549,345.732,4.667,38.510513,-81.906109
WV,54081,1550047,Raleigh County,1567863565,10337942,605.356,3.992,37.76247,-81.264671
WV,54083,1550048,Randolph County,2692796426,667359,1039.695,0.258,38.781095,-79.867788
WV,54085,1689049,Ritchie County,1170648243,4425162,451.99,1.709,39.177112,-81.066317
WV,54087,1550050,Roane County,1252421738,404682,483.563,0.156,38.743003,-81.354522
WV,54089,1557805,Summers County,933640349,18767786,360.481,7.246,37.656003,-80.856315
WV,54091,1689856,Taylor County,447474897,7532814,172.771,2.908,39.332478,-80.046554
WV,54093,1689423,Tucker County,1085589842,5528969,419.149,2.135,39.111175,-79.559968
WV,54095,1678706,Tyler County,663797219,11403011,256.294,4.403,39.465634,-80.877219
WV,54097,1696800,Upshur County,918506870,302706,354.638,0.117,38.902536,-80.231335
WV,54099,1550056,Wayne County,1310504095,15860709,505.988,6.124,38.145541,-82.419681
WV,54101,1550057,Webster County,1433474437,7149535,553.468,2.76,38.483459,-80.449052
WV,54103,1717836,Wetzel County,927380714,8458364,358.064,3.266,39.600601,-80.628157
WV,54105,1678877,Wirt County,602201123,5839704,232.511,2.255,39.020034,-81.382975
WV,54107,1560558,Wood County,948609259,27211310,366.26,10.506,39.211575,-81.516253
WV,54109,1550061,Wyoming County,1293584371,6116690,499.456,2.362,37.603717,-81.548884
WI,55001,1581060,Adams County,1672075282,108497583,645.592,41.891,43.973763,-89.767223
WI,55003,1581061,Ashland County,2706633881,3230599711,1045.037,1247.342,46.544424,-90.679691
WI,55005,1581062,Barron County,2234504467,69971721,862.747,27.016,45.437192,-91.852892
WI,55007,1581063,Bayfield County,3827657996,1460277098,1477.867,563.816,46.634199,-91.177282
WI,55009,1581064,Brown County,1372039957,222695529,529.748,85.983,44.473961,-87.995926
WI,55011,1581065,Buffalo County,1739529869,98310770,671.636,37.958,44.385642,-91.761229
WI,55013,1581066,Burnett County,2127856303,151932098,821.57,58.661,45.866878,-92.37574
WI,55015,1581067,Calumet County,824227663,204196291,318.236,78.841,44.07841,-88.212132
WI,55017,1581068,Chippewa County,2611621269,85230117,1008.353,32.908,45.069092,-91.283505
WI,55019,1581069,Clark County,3133129606,23233346,1209.708,8.97,44.739306,-90.609945
WI,55021,1581070,Columbia County,1982720389,78837121,765.533,30.439,43.471882,-89.330472
WI,55023,1581071,Crawford County,1478001897,73945418,570.66,28.55,43.24991,-90.95123
WI,55025,1581072,Dane County,3100366845,106833267,1197.058,41.249,43.067468,-89.417852
WI,55027,1581073,Dodge County,2267985450,81403865,875.674,31.43,43.422706,-88.704379
WI,55029,1581074,Door County,1248282116,4890609295,481.964,1888.275,45.067811,-87.087936
WI,55031,1581075,Douglas County,3377703506,454646995,1304.139,175.54,46.463316,-91.892579
WI,55033,1581076,Dunn County,2201842110,35644660,850.136,13.762,44.947741,-91.89772
WI,55035,1581077,Eau Claire County,1652211253,18848442,637.922,7.277,44.726355,-91.286414
WI,55037,1581078,Florence County,1264230436,24111595,488.122,9.31,45.871865,-88.407234
WI,55039,1581079,Fond du Lac County,1863635490,119885369,719.554,46.288,43.754722,-88.493284
WI,55041,1581080,Forest County,2626856728,83589366,1014.235,32.274,45.666881,-88.773326
WI,55043,1581081,Grant County,2970369854,94553891,1146.866,36.507,42.870028,-90.694229
WI,55045,1581082,Green County,1512664685,1315729,584.043,0.508,42.675522,-89.605074
WI,55047,1581083,Green Lake County,904775184,79762065,349.336,30.796,43.76141,-88.987228
WI,55049,1581084,Iowa County,1975380666,13869488,762.699,5.355,43.001021,-90.133691
WI,55051,1581085,Iron County,1963699027,416925960,758.188,160.976,46.32655,-90.261298
WI,55053,1581086,Jackson County,2558227994,32986256,987.737,12.736,44.326757,-90.796018
WI,55055,1581087,Jefferson County,1441231824,68113162,556.463,26.299,43.013804,-88.773985
WI,55057,1581088,Juneau County,1986636450,98723961,767.045,38.118,43.932836,-90.113984
WI,55059,1581089,Kenosha County,704495765,1248425314,272.007,482.02,42.579703,-87.424898
WI,55061,1581090,Kewaunee County,886870127,1921417560,342.422,741.863,44.500954,-87.161829
WI,55063,1581091,La Crosse County,1170030549,73154583,451.751,28.245,43.908222,-91.111758
WI,55065,1581092,Lafayette County,1640985347,2539100,633.588,0.98,42.655578,-90.130292
WI,55067,1581093,Langlade County,2254927482,44652783,870.632,17.241,45.26217,-89.067549
WI,55069,1581094,Lincoln County,2276237308,72470251,878.86,27.981,45.338417,-89.742309
WI,55071,1581095,Manitowoc County,1526310996,2343326890,589.312,904.764,44.105091,-87.313756
WI,55073,1581096,Marathon County,4001546325,81139027,1545.006,31.328,44.898036,-89.757823
WI,55075,1581097,Marinette County,3624315501,390129871,1399.356,150.63,45.346899,-87.991198
WI,55077,1581098,Marquette County,1180278082,22682666,455.708,8.758,43.826053,-89.409095
WI,55078,1581099,Menominee County,926201064,19038422,357.608,7.351,44.991304,-88.669251
WI,55079,1581100,Milwaukee County,625449296,2455428026,241.487,948.046,43.017652,-87.481549
WI,55081,1581101,Monroe County,2333352014,18578101,900.912,7.173,43.945175,-90.619969
WI,55083,1581102,Oconto County,2584775644,390589597,997.987,150.807,44.996575,-88.206516
WI,55085,1581103,Oneida County,2883897978,318619271,1113.479,123.02,45.716176,-89.534533
WI,55087,1581104,Outagamie County,1651264658,18261420,637.557,7.051,44.418226,-88.464988
WI,55089,1581105,Ozaukee County,603613242,2287313797,233.056,883.137,43.360715,-87.496553
WI,55091,1581106,Pepin County,600853201,43282754,231.991,16.712,44.627436,-91.83489
WI,55093,1581107,Pierce County,1486002633,46945596,573.749,18.126,44.725336,-92.426279
WI,55095,1581108,Polk County,2367154127,109929805,913.963,42.444,45.468654,-92.453736
WI,55097,1581109,Portage County,2074118652,56937093,800.822,21.984,44.476246,-89.49807
WI,55099,1581110,Price County,3247964896,62243535,1254.046,24.032,45.679072,-90.35965
WI,55101,1581111,Racine County,861263227,1190384451,332.536,459.61,42.754075,-87.414676
WI,55103,1581112,Richland County,1518123682,8153431,586.151,3.148,43.376199,-90.435693
WI,55105,1581113,Rock County,1859887396,20681625,718.107,7.985,42.66988,-89.075284
WI,55107,1581114,Rusk County,2366213516,44800464,913.6,17.298,45.472734,-91.136745
WI,55109,1581833,St. Croix County,1871195007,34214728,722.472,13.21,45.028959,-92.447284
WI,55111,1581115,Sauk County,2152004277,45299913,830.894,17.49,43.427998,-89.943329
WI,55113,1581116,Sawyer County,3256416464,240690380,1257.309,92.931,45.864913,-91.14713
WI,55115,1581117,Shawano County,2312909554,42507991,893.019,16.412,44.789641,-88.755813
WI,55117,1581118,Sheboygan County,1324199747,1968280446,511.276,759.957,43.746002,-87.730546
WI,55119,1581119,Taylor County,2524953338,24687551,974.89,9.532,45.211656,-90.504853
WI,55121,1581120,Trempealeau County,1898472864,23370963,733.005,9.024,44.30305,-91.358867
WI,55123,1581121,Vernon County,2050128613,64293906,791.559,24.824,43.599366,-90.821983
WI,55125,1581122,Vilas County,2218383816,417645316,856.523,161.254,46.049848,-89.501254
WI,55127,1581123,Walworth County,1438080962,55247150,555.246,21.331,42.66811,-88.541731
WI,55129,1581124,Washburn County,2064513295,145566435,797.113,56.204,45.892463,-91.796423
WI,55131,1581125,Washington County,1115332516,13000042,430.632,5.019,43.391156,-88.232917
WI,55133,1581126,Waukesha County,1423467826,80120364,549.604,30.935,43.019308,-88.306707
WI,55135,1581127,Waupaca County,1936326297,45301274,747.62,17.491,44.478004,-88.967005
WI,55137,1581128,Waushara County,1621822262,29076008,626.189,11.226,44.112825,-89.239752
WI,55139,1581129,Winnebago County,1125314898,373176297,434.487,144.084,44.085707,-88.668149
WI,55141,1581130,Wood County,2053742842,42275896,792.955,16.323,44.461413,-90.038825
WY,56001,1605066,Albany County,11070466417,89161356,4274.331,34.425,41.665514,-105.721883
WY,56003,1605067,Big Horn County,8125208405,56419996,3137.161,21.784,44.525117,-107.994848
WY,56005,1605068,Campbell County,12438694466,10357543,4802.607,3.999,44.191999,-105.517014
WY,56007,1605069,Carbon County,20454562439,172002709,7897.551,66.411,41.70359,-106.933153
WY,56009,1605070,Converse County,11020068482,26384800,4254.872,10.187,42.974898,-105.505917
WY,56011,1605071,Crook County,7393018547,28187920,2854.461,10.883,44.589266,-104.567298
WY,56013,1605072,Fremont County,23786066146,212125850,9183.852,81.902,43.054831,-108.608935
WY,56015,1605073,Goshen County,5763721429,17581146,2225.385,6.788,42.08958,-104.353482
WY,56017,1605074,Hot Springs County,5190598689,5964316,2004.101,2.303,43.720209,-108.435076
WY,56019,1609191,Johnson County,10759203327,52947574,4154.152,20.443,44.044048,-106.588541
WY,56021,1605075,Laramie County,6956499725,4269804,2685.92,1.649,41.29283,-104.660395
WY,56023,1605076,Lincoln County,10557378300,49925245,4076.227,19.276,42.229993,-110.682961
WY,56025,1605077,Natrona County,13831870445,91060276,5340.515,35.159,42.973602,-106.76507
WY,56027,1605078,Niobrara County,6801350343,4969478,2626.016,1.919,43.062159,-104.468373
WY,56029,1605079,Park County,17979772910,65637012,6942.029,25.343,44.492387,-109.593597
WY,56031,1605080,Platte County,5398028091,69036447,2084.19,26.655,42.131593,-104.953963
WY,56033,1605081,Sheridan County,6537116226,7986337,2523.995,3.084,44.781369,-106.881211
WY,56035,1605082,Sublette County,12655999867,127355107,4886.509,49.172,42.767928,-109.91617
WY,56037,1609192,Sweetwater County,27004895521,166887350,10426.649,64.436,41.660328,-108.875677
WY,56039,1605083,Teton County,10347991697,572243392,3995.382,220.944,44.048656,-110.585825
WY,56041,1605084,Uinta County,5390557114,16340675,2081.306,6.309,41.284726,-110.558947
WY,56043,1605085,Washakie County,5797821793,10754314,2238.552,4.152,43.878831,-107.669052
WY,56045,1605086,Weston County,6211069926,5001700,2398.108,1.931,43.846213,-104.57002
PR,72001,1804480,Adjuntas Municipio,172725662,1051791,66.69,0.406,18.18156,-66.758147
PR,72003,1804481,Aguada Municipio,79903238,38046318,30.851,14.69,18.375681,-67.183707
PR,72005,1804482,Aguadilla Municipio,94613332,101132618,36.53,39.048,18.480191,-67.143762
PR,72007,1804483,Aguas Buenas Municipio,77919427,28384,30.085,0.011,18.256524,-66.128496
PR,72009,1804484,Aibonito Municipio,81094421,71897,31.311,0.028,18.130647,-66.263974
PR,72011,1804485,Añasco Municipio,101747703,14607694,39.285,5.64,18.286936,-67.131246
PR,72013,1804486,Arecibo Municipio,326197035,117188437,125.945,45.247,18.433923,-66.675055
PR,72015,1804487,Arroyo Municipio,38869474,53459920,15.008,20.641,17.97206,-66.041945
PR,72017,1804488,Barceloneta Municipio,48414420,31656862,18.693,12.223,18.469989,-66.55823
PR,72019,1804489,Barranquitas Municipio,88714028,77809,34.253,0.03,18.198955,-66.309833
PR,72021,1804490,Bayamón Municipio,114800066,493587,44.325,0.191,18.350866,-66.167693
PR,72023,1804491,Cabo Rojo Municipio,182266499,277233134,70.373,107.04,18.008873,-67.209884
PR,72025,1804492,Caguas Municipio,151781173,1202981,58.603,0.464,18.211109,-66.050964
PR,72027,1804493,Camuy Municipio,120058330,40430074,46.355,15.61,18.445469,-66.863134
PR,72029,1804494,Canóvanas Municipio,85120044,364670,32.865,0.141,18.323585,-65.883206
PR,72031,1804495,Carolina Municipio,117383986,38852304,45.322,15.001,18.396776,-65.968778
PR,72033,1804496,Cataño Municipio,12548605,5698093,4.845,2.2,18.444614,-66.148839
PR,72035,1804497,Cayey Municipio,134508970,69504,51.934,0.027,18.103624,-66.151667
PR,72037,1804498,Ceiba Municipio,75201641,336179796,29.036,129.8,18.273749,-65.530895
PR,72039,1804499,Ciales Municipio,172309972,459615,66.529,0.177,18.295913,-66.515588
PR,72041,1804500,Cidra Municipio,93294649,1123783,36.021,0.434,18.174404,-66.161622
PR,72043,1804501,Coamo Municipio,202052264,38061,78.013,0.015,18.1038,-66.357586
PR,72045,1804502,Comerío Municipio,73557133,319735,28.401,0.123,18.225032,-66.219481
PR,72047,1804503,Corozal Municipio,110263068,16284,42.573,0.006,18.30391,-66.326179
PR,72049,1804504,Culebra Municipio,30115070,407156820,11.627,157.204,18.326599,-65.30772
PR,72051,1804505,Dorado Municipio,59799211,79309553,23.089,30.622,18.472661,-66.259585
PR,72053,1804506,Fajardo Municipio,77432116,195361180,29.897,75.429,18.386378,-65.588454
PR,72054,1804507,Florida Municipio,39391499,34012,15.209,0.013,18.369006,-66.561219
PR,72055,1804508,Guánica Municipio,95959867,109853335,37.05,42.415,17.948052,-66.922989
PR,72057,1804509,Guayama Municipio,168328022,108327761,64.992,41.826,17.973929,-66.137467
PR,72059,1804510,Guayanilla Municipio,109480408,56911365,42.271,21.974,18.005263,-66.798356
PR,72061,1804511,Guaynabo Municipio,71430892,481993,27.58,0.186,18.344357,-66.114056
PR,72063,1804512,Gurabo Municipio,72229184,1101088,27.888,0.425,18.272581,-65.981177
PR,72065,1804513,Hatillo Municipio,108212848,43976545,41.781,16.979,18.441141,-66.79821
PR,72067,1804514,Hormigueros Municipio,29361271,481,11.336,0,18.134695,-67.116199
PR,72069,1804515,Humacao Municipio,115915825,69001891,44.755,26.642,18.135403,-65.786229
PR,72071,1804516,Isabela Municipio,143239777,94652877,55.305,36.546,18.485063,-67.014141
PR,72073,1804517,Jayuya Municipio,115340554,3091,44.533,0.001,18.211152,-66.58687
PR,72075,1804518,Juana Díaz Municipio,156117127,121329059,60.277,46.845,17.997974,-66.490496
PR,72077,1804519,Juncos Municipio,68605478,327686,26.489,0.127,18.224133,-65.908542
PR,72079,1804520,Lajas Municipio,155290488,106643193,59.958,41.175,17.978511,-67.040111
PR,72081,1804521,Lares Municipio,159155322,485275,61.45,0.187,18.277102,-66.869645
PR,72083,1804522,Las Marías Municipio,120071846,376199,46.36,0.145,18.227594,-66.97758
PR,72085,1804523,Las Piedras Municipio,87748275,32509,33.88,0.013,18.187148,-65.871189
PR,72087,1804524,Loíza Municipio,50159322,119757846,19.367,46.239,18.475039,-65.90328
PR,72089,1804525,Luquillo Municipio,66851501,53659341,25.812,20.718,18.367996,-65.709904
